Row-names,Symbol,logFC,adj-P-Val,data
ENSG00000111707,SUDS3,-0.546589258,0.59755797, 
ENSG00000111711,GOLT1B,0.162313391,0.970893368, 
ENSG00000111716,LDHB,-0.496611762,0.43752259, 
ENSG00000111725,PRKAB1,-1.049673159,0.477986106, 
ENSG00000111726,CMAS,-0.089362962,1, 
ENSG00000111727,HCFC2,-0.876324761,0.7519215, 
ENSG00000111728,ST8SIA1,-1.559421493,0.305271642, 
ENSG00000111729,CLEC4A,-1.017727412,0.805381194, 
ENSG00000111731,C2CD5,0.247960274,0.828875922, 
ENSG00000111732,AICDA,0.767042905,0.775567127, 
ENSG00000111737,RAB35,0.123039395,0.982528881, 
ENSG00000111752,PHC1,0.410516795,0.902194952, 
ENSG00000111775,COX6A1,-1.007180792,0.369585734, 
ENSG00000111785,RIC8B,0.538290751,0.730831541, 
ENSG00000111786,SRSF9,-0.128012884,1, 
ENSG00000111790,FGFR1OP2,0.226171373,0.789124869, 
ENSG00000111796,KLRB1,-0.112207915,0.997995331, 
ENSG00000111799,COL12A1,-1.581152447,0.613751248, 
ENSG00000111801,BTN3A3,0.394323623,0.827284442, 
ENSG00000111802,TDP2,0.224544241,0.901012339, 
ENSG00000111816,FRK,-0.849321919,0.860975453, 
ENSG00000111817,DSE ENSG00000111817,0.370209197,0.819353686, 
ENSG00000111832,RWDD1,-0.699280738,0.466866835, 
ENSG00000111834,RSPH4A ENSG00000111834,0.247336801,0.992811194, 
ENSG00000111837,MAK,0.820872719,0.684979103, 
ENSG00000111850,SMIM8,0.478621216,0.880075147, 
ENSG00000111859,NEDD9,0.273730139,0.847553271, 
ENSG00000111860,CEP85L,-0.062777092,1, 
ENSG00000111863,ADTRP,1.532455699,0.342127399, 
ENSG00000111875,ASF1A,-0.734726298,0.731275004, 
ENSG00000111877,MCM9 ENSG00000111877,0.006689026,1, 
ENSG00000111879,FAM184A,0.104998857,1, 
ENSG00000111880,RNGTT,0.313100902,0.907734117, 
ENSG00000111885,MAN1A1,0.358471336,0.665598599, 
ENSG00000111886,GABRR2,0.15416784,1, 
ENSG00000111897,SERINC1,-0.048410886,1, 
ENSG00000111906,HDDC2,-0.545734943,0.59755797, 
ENSG00000111907,TPD52L1,1.636807477,0.625981321, 
ENSG00000111911,HINT3,-0.278629201,0.89464221, 
ENSG00000111912,NCOA7,0.5549302,0.554154836, 
ENSG00000111961,SASH1,-0.460636759,0.767874229, 
ENSG00000111962,UST,-0.485208281,0.921816666, 
ENSG00000111981,ULBP1,-0.572381968,0.828858984, 
ENSG00000112029,FBXO5,-1.819189851,0.454449006, 
ENSG00000112031,MTRF1L,0.178347414,0.992518179, 
ENSG00000112033,PPARD,0.091882474,1, 
ENSG00000112038,OPRM1,-0.471679166,0.870397139, 
ENSG00000112039,FANCE,-0.606092632,0.828948386, 
ENSG00000112041,TULP1,-1.310611467,0.682745724, 
ENSG00000112053,SLC26A8,-0.377546899,0.989236758, 
ENSG00000112062,MAPK14,-0.19800707,0.873672062, 
ENSG00000112077,RHAG,0.215123339,1, 
ENSG00000112078,KCTD20,0.047453653,1, 
ENSG00000112079,STK38,0.032620715,1, 
ENSG00000112081,SRSF3,0.083543046,0.998307453, 
ENSG00000112096,SOD2,0.27298016,0.763639563, 
ENSG00000112110,MRPL18,-0.155146815,0.958229118, 
ENSG00000112115,IL17A,-0.250440296,0.88220961, 
ENSG00000112118,MCM3,-0.640791192,0.510252415, 
ENSG00000112130,RNF8,-0.318004164,0.887674342, 
ENSG00000112137,PHACTR1,0.04570518,1, 
ENSG00000112139,MDGA1,-1.638870187,0.491205153, 
ENSG00000112146,FBXO9,0.117036143,0.962434272, 
ENSG00000112149,CD83,-0.495601015,0.883292551, 
ENSG00000112164,GLP1R ENSG00000112164,-0.782191272,0.867795388, 
ENSG00000112167,SAYSD1,-0.831091904,0.782715753, 
ENSG00000112175,BMP5,-0.936928609,0.720147487, 
ENSG00000112182,BACH2,0.222320477,0.845987177, 
ENSG00000112183,RBM24,0.194688615,0.992707953, 
ENSG00000112186,CAP2,-0.132913515,1, 
ENSG00000112195,TREML2,-0.021168485,1, 
ENSG00000112200,ZNF451,0.499460091,0.535339068, 
ENSG00000112208,BAG2,-0.549257221,0.917411976, 
ENSG00000112210,RAB23,-1.473441392,0.631693672, 
ENSG00000112214,FHL5,0,1, 
ENSG00000112218,GPR63,-2.180442343,0.440771667, 
ENSG00000112232,KHDRBS2,0.298245044,0.971780028, 
ENSG00000112234,FBXL4,0.354951201,0.948221906, 
ENSG00000112237,CCNC,-0.414650008,0.757304723, 
ENSG00000112238,PRDM13,-2.170241351,0.492169624, 
ENSG00000112242,E2F3,-0.040700444,1, 
ENSG00000112245,PTP4A1,0.290999041,0.822797854, 
ENSG00000112246,SIM1,-1.097642985,0.657849809, 
ENSG00000112249,ASCC3,-0.449974046,0.642638757, 
ENSG00000112273,HDGFL1 ENSG00000112273,-0.386209479,0.921816666, 
ENSG00000112276,BVES,-1.112420757,0.688319501, 
ENSG00000112280,COL9A1,0.339973986,0.949854601, 
ENSG00000112282,MED23,0.151859317,1, 
ENSG00000112290,WASF1,1.782999125,0.328061739, 
ENSG00000112293,GPLD1,-0.115213446,1, 
ENSG00000112294,ALDH5A1,-0.108858504,1, 
ENSG00000112299,VNN1,0.491109898,0.921816666, 
ENSG00000112303,VNN2,-0.409651533,0.743754154, 
ENSG00000112304,ACOT13,-0.368966911,0.871074539, 
ENSG00000112305,SMAP1,0.10167998,1, 
ENSG00000112306,RPS12,-0.319140781,0.650973219, 
ENSG00000112308,C6orf62 ENSG00000112308,-0.036391495,1, 
ENSG00000112309,B3GAT2,-3.349604156,0.093712104, 
ENSG00000112312,GMNN,-1.052616246,0.643414889, 
ENSG00000112319,EYA4,0.076910654,1, 
ENSG00000112320,SOBP,-0.585236252,0.826804929, 
ENSG00000112333,NR2E1,-0.453785653,0.836388303, 
ENSG00000112335,SNX3,0.021829204,1, 
ENSG00000112339,HBS1L,-0.064691231,1, 
ENSG00000112343,TRIM38,-0.258648963,0.919266956, 
ENSG00000112357,PEX7,-0.610936048,0.931783005, 
ENSG00000112365,ZBTB24,-0.766923772,0.698006328, 
ENSG00000112367,FIG4,0.297333719,0.87385421, 
ENSG00000112378,PERP,-0.73190235,0.801972434, 
ENSG00000112394,SLC16A10,-0.103725196,1, 
ENSG00000112406,HECA,-0.330815809,0.881856462, 
ENSG00000112419,PHACTR2,-0.740230413,0.330072103, 
ENSG00000112425,EPM2A,0.212218217,0.991754904, 
ENSG00000112486,CCR6,0.150226011,1, 
ENSG00000112494,UNC93A,-1.316366367,0.545090398, 
ENSG00000112499,SLC22A2,-1.051831753,0.723599407, 
ENSG00000112530,PACRG,0.504498338,0.731504313, 
ENSG00000112531,QKI,-0.008661207,1, 
ENSG00000112539,C6orf118,-0.928691786,0.672899053, 
ENSG00000112541,PDE10A,0.581691758,0.906441108, 
ENSG00000112559,MDFI,-2.565268528,0.558785992, 
ENSG00000112561,TFEB,-0.78052692,0.408434989, 
ENSG00000112562,SMOC2,-1.26002099,0.735364724, 
ENSG00000112576,CCND3,0.095513163,0.957099368, 
ENSG00000112578,BYSL,-1.091172703,0.669986954, 
ENSG00000112592,TBP,0.185377111,0.969330557, 
ENSG00000112599,GUCA1B,-0.583195315,0.889900476, 
ENSG00000112619,PRPH2,-0.0945164,1, 
ENSG00000112640,PPP2R5D,-0.21748735,0.986288212, 
ENSG00000112651,MRPL2,-2.088084091,0.274606239, 
ENSG00000112655,PTK7,-0.516259298,0.792671691, 
ENSG00000112658,SRF,-0.10449157,0.987910406, 
ENSG00000112659,CUL9,-0.021038601,1, 
ENSG00000112667,DNPH1,-0.854845863,0.372383934, 
ENSG00000112679,DUSP22,-0.049482058,1, 
ENSG00000112685,EXOC2,-0.757177899,0.45399157, 
ENSG00000112695,COX7A2,-0.010293052,1, 
ENSG00000112697,TMEM30A,-0.030490161,1, 
ENSG00000112699,GMDS,0.125436261,0.999449479, 
ENSG00000112701,SENP6,0.089737535,0.987615958, 
ENSG00000112706,IMPG1,-0.119965315,1, 
ENSG00000112715,VEGFA,-1.58598054,0.59755797, 
ENSG00000112739,PRPF4B,-0.102396052,0.972003324, 
ENSG00000112742,TTK,0.838654036,0.863341744, 
ENSG00000112759,SLC29A1,-1.614275721,0.268410953, 
ENSG00000112763,BTN2A1,0.333674387,0.762722761, 
ENSG00000112769,LAMA4,-0.125162624,1, 
ENSG00000112782,CLIC5,0.520685511,0.823392183, 
ENSG00000112787,FBRSL1,-0.176000338,0.886712997, 
ENSG00000112796,ENPP5,0.900385581,0.778951949, 
ENSG00000112799,LY86 ENSG00000112799,-0.269263537,0.982528881, 
ENSG00000112812,PRSS16,-1.006625437,0.766539693, 
ENSG00000112818,MEP1A ENSG00000112818,-1.118761564,0.666382568, 
ENSG00000112837,TBX18,-3.145414173,0.025357898, 
ENSG00000112852,PCDHB2,-1.556940255,0.662867386, 
ENSG00000112855,HARS2,-0.817551227,0.750987857, 
ENSG00000112874,NUDT12,-0.134954536,1, 
ENSG00000112893,MAN2A1,0.320538742,0.767111515, 
ENSG00000112902,SEMA5A,0.047445255,1, 
ENSG00000112936,C7,0.412475671,0.963957022, 
ENSG00000112964,GHR,0.443624092,0.965963091, 
ENSG00000112972,HMGCS1,-0.631543703,0.682061836, 
ENSG00000112977,DAP,0.589251433,0.754257495, 
ENSG00000112981,NME5,-0.566813239,0.652855852, 
ENSG00000112983,BRD8,-0.705119844,0.807640793, 
ENSG00000112984,KIF20A,-1.818808071,0.617151551, 
ENSG00000112992,NNT,0.122333523,0.9584691, 
ENSG00000112996,MRPS30,-0.454668371,0.805361077, 
ENSG00000113013,HSPA9,-0.49231857,0.68528662, 
ENSG00000113048,MRPS27,-0.544227339,0.661466158, 
ENSG00000113068,PFDN1,-0.165211771,0.99834187, 
ENSG00000113070,HBEGF,0.161164129,1, 
ENSG00000113073,SLC4A9,-2.312741235,0.18234511, 
ENSG00000113083,LOX,-1.482081562,0.753276818, 
ENSG00000113088,GZMK,-1.562892202,0.588355404, 
ENSG00000113108,APBB3,-1.20420706,0.570733522, 
ENSG00000113119,TMCO6,-1.699361916,0.434267197, 
ENSG00000113140,SPARC,0.496585773,0.758031119, 
ENSG00000113141,IK,-0.303407273,0.778671549, 
ENSG00000113161,HMGCR,-0.834025294,0.727343997, 
ENSG00000113194,FAF2,-0.261022164,0.883713065, 
ENSG00000113196,HAND1,-1.618344089,0.490719887, 
ENSG00000113205,PCDHB3,-2.484298105,0.161963938, 
ENSG00000113209,PCDHB5,-0.734498365,0.850511671, 
ENSG00000113211,PCDHB6,-0.386473227,0.975976923, 
ENSG00000113212,PCDHB7,-1.768627134,0.670825138, 
ENSG00000113231,PDE8B ENSG00000113231,1.046893077,0.757304723, 
ENSG00000113240,CLK4,0.292221971,0.927211469, 
ENSG00000113248,PCDHB15,-0.824400011,0.893766485, 
ENSG00000113249,HAVCR1,0.105557511,1, 
ENSG00000113262,GRM6,-0.379322591,0.855710471, 
ENSG00000113263,ITK,-0.516274344,0.414188002, 
ENSG00000113269,RNF130,-0.067972328,1, 
ENSG00000113272,THG1L,-0.194051488,0.984070966, 
ENSG00000113273,ARSB,0.416664617,0.923726799, 
ENSG00000113282,CLINT1,-0.17963565,0.863237426, 
ENSG00000113296,THBS4,0.08948452,1, 
ENSG00000113300,CNOT6,-0.156094695,0.975031683, 
ENSG00000113303,BTNL8,-0.691887083,0.888500574, 
ENSG00000113312,TTC1,-0.08904891,0.968270412, 
ENSG00000113318,MSH3,-0.11232154,1, 
ENSG00000113319,RASGRF2,-0.625903174,0.648045884, 
ENSG00000113327,GABRG2,-0.300154776,0.998230553, 
ENSG00000113328,CCNG1,-0.039354689,1, 
ENSG00000113356,POLR3G,0.481595632,0.799338934, 
ENSG00000113360,DROSHA ENSG00000113360,-0.137360744,0.917411976, 
ENSG00000113361,CDH6,-0.74336896,0.820774878, 
ENSG00000113368,LMNB1,-0.774128903,0.36749984, 
ENSG00000113369,ARRDC3,-0.125393198,0.986084976, 
ENSG00000113384,GOLPH3,-0.507505422,0.579311836, 
ENSG00000113387,SUB1,-0.325002054,0.714436906, 
ENSG00000113389,NPR3,-2.324592061,0.383145551, 
ENSG00000113391,FAM172A,-0.402206065,0.720400246, 
ENSG00000113396,SLC27A6,-1.332973599,0.688951981, 
ENSG00000113430,IRX4,-2.538132986,0.171466746, 
ENSG00000113441,LNPEP,0.057295335,1, 
ENSG00000113448,PDE4D,0.08859587,0.988202848, 
ENSG00000113456,RAD1,-0.50101945,0.730847196, 
ENSG00000113460,BRIX1,-0.34388601,0.871701626, 
ENSG00000113492,AGXT2,-0.57778478,0.595389949, 
ENSG00000113494,PRLR,-0.954715926,0.656028824, 
ENSG00000113520,IL4,0.479914473,0.867600396, 
ENSG00000113522,RAD50,-0.437638998,0.655774753, 
ENSG00000113525,IL5,0,1, 
ENSG00000113532,ST8SIA4,0.826377834,0.578778088, 
ENSG00000113552,GNPDA1,0.316146958,0.880075147, 
ENSG00000113555,PCDH12,-2.105435972,0.252611889, 
ENSG00000113558,SKP1,0.0687099,0.984602486, 
ENSG00000113569,NUP155,0.07733666,1, 
ENSG00000113575,PPP2CA,-0.270732657,0.775567127, 
ENSG00000113578,FGF1,-0.583487862,0.823392183, 
ENSG00000113580,NR3C1,0.123019137,0.965958054, 
ENSG00000113583,C5orf15,0.484952309,0.937423601, 
ENSG00000113593,PPWD1,-0.216036515,0.906916104, 
ENSG00000113594,LIFR,-0.501958858,0.720400246, 
ENSG00000113595,TRIM23 ENSG00000113595,-0.562112987,0.700857248, 
ENSG00000113597,TRAPPC13 ENSG00000113597,0.216869744,1, 
ENSG00000113600,C9,-1.001750087,0.643547487, 
ENSG00000113615,SEC24A,-0.582507999,0.662793774, 
ENSG00000113621,TXNDC15,-0.974051116,0.387474874, 
ENSG00000113638,TTC33,0.249627492,0.829641291, 
ENSG00000113645,WWC1,-0.220618162,1, 
ENSG00000113649,TCERG1,-0.233832787,0.884109066, 
ENSG00000113657,DPYSL3,0.150153443,0.982528881, 
ENSG00000113658,SMAD5,0.200553791,0.941493422, 
ENSG00000113712,CSNK1A1,-0.271554294,0.652855852, 
ENSG00000113716,HMGXB3,-0.027787931,1, 
ENSG00000113719,ERGIC1,-0.550268016,0.386221302, 
ENSG00000113721,PDGFRB,-1.319058241,0.648045884, 
ENSG00000113722,CDX1,-2.236849462,0.342060208, 
ENSG00000113732,ATP6V0E1,0.151415493,0.968270412, 
ENSG00000113734,BNIP1 ENSG00000113734,-0.392991362,0.949492965, 
ENSG00000113739,STC2 ENSG00000113739,-3.946582509,0.009022418, 
ENSG00000113742,CPEB4,0.227307896,0.788690889, 
ENSG00000113749,HRH2,-1.842251304,0.181657368, 
ENSG00000113758,DBN1,-0.327329549,0.82032124, 
ENSG00000113761,ZNF346,-0.291350316,0.831212596, 
ENSG00000113763,UNC5A,-1.509889247,0.565116517, 
ENSG00000113790,EHHADH,-2.040352081,0.212617372, 
ENSG00000113805,CNTN3,0.146240625,0.917411976, 
ENSG00000113810,SMC4,-0.114885911,0.934495325, 
ENSG00000113812,ACTR8,-0.16835569,0.982059369, 
ENSG00000113838,TBCCD1,0.692486094,0.878104496, 
ENSG00000113845,TIMMDC1,-0.270316158,0.782659691, 
ENSG00000113851,CRBN,0.195184675,0.820870775, 
ENSG00000113889,KNG1,0.011128422,1, 
ENSG00000113905,HRG,-0.146698525,1, 
ENSG00000113916,BCL6,0.489875119,0.828580322, 
ENSG00000113924,HGD,0.49077767,0.80089142, 
ENSG00000113946,CLDN16,-0.653503903,0.772722951, 
ENSG00000113966,ARL6,-0.710981755,0.913327591, 
ENSG00000113971,NPHP3,0.783409668,0.880075147, 
ENSG00000114013,CD86,-0.443014483,0.775149763, 
ENSG00000114019,AMOTL2,-3.124589714,0.02186785, 
ENSG00000114021,NIT2,1.175080788,0.764316258, 
ENSG00000114023,FAM162A,-0.670502247,0.674790127, 
ENSG00000114026,OGG1,0.053628832,1, 
ENSG00000114030,KPNA1,-0.016151982,1, 
ENSG00000114054,PCCB,-0.690415403,0.683376594, 
ENSG00000114062,UBE3A,0.135500694,1, 
ENSG00000114098,ARMC8,0.191895531,0.845987177, 
ENSG00000114107,CEP70,0.463430171,0.749583812, 
ENSG00000114115,RBP1,-0.324076042,0.972554295, 
ENSG00000114120,SLC25A36,0.094230358,0.937684423, 
ENSG00000114124,GRK7,0.300190284,0.981679964, 
ENSG00000114125,RNF7,-0.424388711,0.617399701, 
ENSG00000114126,TFDP2,0.144926508,0.921485942, 
ENSG00000114127,XRN1,-0.212010778,0.737764145, 
ENSG00000114166,KAT2B,0.048712057,1, 
ENSG00000114200,BCHE,-0.337324214,0.703040686, 
ENSG00000114204,SERPINI2 ENSG00000114204,0.266928798,0.720400246, 
ENSG00000114209,PDCD10,0.271299646,0.783353579, 
ENSG00000114251,WNT5A,-2.624066985,0.227122672, 
ENSG00000114268,PFKFB4,-1.047679684,0.44931505, 
ENSG00000114270,COL7A1,-2.895203498,0.064007807, 
ENSG00000114279,FGF12,-0.701311765,0.878104496, 
ENSG00000114302,PRKAR2A,-0.299587908,0.900394528, 
ENSG00000114315,HES1,-1.422528705,0.712575871, 
ENSG00000114316,USP4,0.280429511,0.774143129, 
ENSG00000114331,ACAP2,0.058763006,1, 
ENSG00000114346,ECT2,0.360511616,0.888578991, 
ENSG00000114349,GNAT1,-1.029712226,0.66529829, 
ENSG00000114353,GNAI2,-0.165407775,0.880075147, 
ENSG00000114354,TFG,0.040964129,1, 
ENSG00000114374,USP9Y ENSG00000114374,-0.148696669,1, 
ENSG00000114378,HYAL1,-2.297940757,0.181986131, 
ENSG00000114383,TUSC2,-0.790064903,0.478321761, 
ENSG00000114388,NPRL2,-0.866957352,0.642396669, 
ENSG00000114391,RPL24,-0.244154207,0.772965978, 
ENSG00000114395,CYB561D2,-0.375510802,0.685735204, 
ENSG00000114405,C3orf14 ENSG00000114405,0.654459782,0.913405192, 
ENSG00000114416,FXR1,-0.085441408,1, 
ENSG00000114423,CBLB,-0.561706936,0.399010171, 
ENSG00000114439,BBX,-0.124308556,0.967010335, 
ENSG00000114446,IFT57 ENSG00000114446,-0.946471545,0.535470101, 
ENSG00000114450,GNB4,0.615708745,0.65956478, 
ENSG00000114455,HHLA2,-0.856297595,0.651090498, 
ENSG00000114473,IQCG,-0.255714392,0.968270412, 
ENSG00000114480,GBE1,-0.569240936,0.8051778, 
ENSG00000114487,MORC1,0.901803479,0.740425884, 
ENSG00000114491,UMPS ENSG00000114491,-0.293303111,0.900394528, 
ENSG00000114503,NCBP2,-0.290307462,0.810460306, 
ENSG00000114520,SNX4 ENSG00000114520,0.126165044,0.998307453, 
ENSG00000114541,FRMD4B ENSG00000114541,0.40355234,0.660119898, 
ENSG00000114544,SLC41A3,-1.236637159,0.48596034, 
ENSG00000114547,ROPN1B,-1.406365613,0.666088684, 
ENSG00000114554,PLXNA1,-0.467109232,0.957099368, 
ENSG00000114573,ATP6V1A,0.14954472,0.923726799, 
ENSG00000114626,ABTB1,-0.026525841,1, 
ENSG00000114631,PODXL2,-1.065894977,0.516922397, 
ENSG00000114646,CSPG5,-1.835472391,0.285329212, 
ENSG00000114648,KLHL18,-0.956098351,0.314375811, 
ENSG00000114650,SCAP,-0.597137407,0.595082861, 
ENSG00000114654,EFCC1,0.118514007,1, 
ENSG00000114670,NEK11,0.791387216,0.838968706, 
ENSG00000114686,MRPL3,-0.205962362,0.948499874, 
ENSG00000114698,PLSCR4,-0.773718904,0.603756791, 
ENSG00000114735,HEMK1,-1.360476536,0.392025978, 
ENSG00000114737,CISH,-0.589345448,0.660826226, 
ENSG00000114738,MAPKAPK3,-0.574118238,0.611044025, 
ENSG00000114739,ACVR2B,-0.766035001,0.829641291, 
ENSG00000114742,WDR48,-0.274938621,0.910917098, 
ENSG00000114744,COMMD2,-0.236571534,0.936308429, 
ENSG00000114745,GORASP1,-0.160963443,1, 
ENSG00000114757,PEX5L,-2.732256753,0.032238417, 
ENSG00000114767,RRP9,0.716416749,0.87385421, 
ENSG00000114770,ABCC5 ENSG00000114770,-0.253146537,1, 
ENSG00000114779,ABHD14B,1.049473822,0.63012232, 
ENSG00000114784,EIF1B,-0.260523604,0.882356378, 
ENSG00000114786,ABHD14A-ACY1,0.25299316,0.880075147, 
ENSG00000114796,KLHL24 ENSG00000114796,-0.294034633,0.841080462, 
ENSG00000114805,PLCH1,0.752257537,0.745001051, 
ENSG00000114812,VIPR1,-0.464513351,0.925593889, 
ENSG00000114841,DNAH1,0.053853479,1, 
ENSG00000114850,SSR3,-0.595212689,0.606973111, 
ENSG00000114853,ZBTB47,-2.184889473,0.211635409, 
ENSG00000114854,TNNC1,-0.16863031,1, 
ENSG00000114857,NKTR,0.287791292,0.962848801, 
ENSG00000114859,CLCN2,0.045143061,1, 
ENSG00000114861,FOXP1,-0.298090677,0.713148099, 
ENSG00000114867,EIF4G1,-0.040178474,1, 
ENSG00000114902,SPCS1,0.500747473,0.758809445, 
ENSG00000114904,NEK4,-0.037270302,1, 
ENSG00000114923,SLC4A3,-1.153023867,0.793064891, 
ENSG00000114948,ADAM23,-0.011421662,1, 
ENSG00000114956,DGUOK,-0.72444035,0.53222618, 
ENSG00000114978,MOB1A,0.090621863,0.921955198, 
ENSG00000114982,KANSL3,-0.002972861,1, 
ENSG00000114988,LMAN2L,-0.503987644,0.942694233, 
ENSG00000114993,RTKN,-0.831201726,0.783007513, 
ENSG00000114999,TTL,-0.277451342,0.879537893, 
ENSG00000115008,IL1A,0.262152937,0.951307979, 
ENSG00000115020,PIKFYVE,-0.196128703,0.921596272, 
ENSG00000115041,KCNIP3,-1.844642745,0.321186928, 
ENSG00000115042,FAHD2A,-1.703023317,0.360938735, 
ENSG00000115053,NCL,-0.383328908,0.632897286, 
ENSG00000115073,ACTR1B,-0.64795424,0.758555215, 
ENSG00000115084,SLC35F5,-0.000883449,1, 
ENSG00000115085,ZAP70,-0.210767491,0.888876399, 
ENSG00000115091,ACTR3,-0.015127408,1, 
ENSG00000115107,STEAP3,-1.919447052,0.531909715, 
ENSG00000115109,EPB41L5,0.985394599,0.669318308, 
ENSG00000115112,TFCP2L1,-0.686160235,0.873495795, 
ENSG00000115129,TP53I3,-1.027826384,0.745070143, 
ENSG00000115137,DNAJC27,-0.331595977,0.959933795, 
ENSG00000115138,POMC,-0.006770158,1, 
ENSG00000115145,STAM2,-0.089765981,0.998307453, 
ENSG00000115155,OTOF,-2.661399989,0.032238417, 
ENSG00000115159,GPD2,0.063580207,1, 
ENSG00000115163,CENPA,-0.689688554,0.750493244, 
ENSG00000115165,CYTIP,-0.244966418,0.814895825, 
ENSG00000115170,ACVR1,0.160558702,1, 
ENSG00000115183,TANC1,-1.387343963,0.631828258, 
ENSG00000115194,SLC30A3,-2.113142552,0.430416479, 
ENSG00000115204,MPV17,-0.398471835,0.889250025, 
ENSG00000115207,GTF3C2,-1.073633465,0.362730314, 
ENSG00000115211,EIF2B4,-0.336252957,0.856125253, 
ENSG00000115216,NRBP1,0.15156564,0.929318754, 
ENSG00000115221,ITGB6,-0.677131732,0.603756791, 
ENSG00000115226,FNDC4,-1.578561545,0.526916312, 
ENSG00000115232,ITGA4,0.072246336,1, 
ENSG00000115233,PSMD14,-0.442200981,0.788504015, 
ENSG00000115234,SNX17,-0.093463211,0.982658238, 
ENSG00000115239,ASB3,-1.448877217,0.440511539, 
ENSG00000115241,PPM1G,-0.317043063,0.762926109, 
ENSG00000115252,PDE1A,0.92681626,0.77607548, 
ENSG00000115255,REEP6,-2.014096859,0.538405965, 
ENSG00000115257,PCSK4,-2.564117703,0.156121632, 
ENSG00000115266,APC2,-2.723963989,0.24629954, 
ENSG00000115267,IFIH1,-0.467439555,0.791912975, 
ENSG00000115268,RPS15 ENSG00000115268,-0.358941054,0.605254264, 
ENSG00000115271,GCA,-0.576761149,0.691364335, 
ENSG00000115274,INO80B,0.295970658,0.843614614, 
ENSG00000115275,MOGS,0.210000582,0.991487761, 
ENSG00000115282,TTC31,-0.947164873,0.32572629, 
ENSG00000115286,NDUFS7,-0.117586755,0.995098925, 
ENSG00000115289,PCGF1,-0.577973032,0.880075147, 
ENSG00000115290,GRB14,1.007817487,0.531789845, 
ENSG00000115295,CLIP4,-0.734870964,0.440480343, 
ENSG00000115297,TLX2,-1.611472219,0.564848906, 
ENSG00000115306,SPTBN1,-0.295357771,0.76283508, 
ENSG00000115307,AUP1,0.285071235,0.795521839, 
ENSG00000115310,RTN4,0.725101292,0.37940652, 
ENSG00000115317,HTRA2,0.324189646,0.999790964, 
ENSG00000115318,LOXL3,0.468520819,0.964401617, 
ENSG00000115325,DOK1 ENSG00000115325,0.058080104,1, 
ENSG00000115339,GALNT3,-0.754917066,0.867600396, 
ENSG00000115350,POLE4,0.387503102,0.860032351, 
ENSG00000115353,TACR1,-2.083059122,0.371316432, 
ENSG00000115355,CCDC88A,-0.048340001,1, 
ENSG00000115363,EVA1A,0.100186896,1, 
ENSG00000115364,MRPL19,0.154528953,1, 
ENSG00000115365,LANCL1,0.471952386,0.847049048, 
ENSG00000115368,WDR75,-0.33935567,0.737764145, 
ENSG00000115380,EFEMP1,0.124662469,1, 
ENSG00000115386,REG1A,-0.233178714,1, 
ENSG00000115392,FANCL ENSG00000115392,0.135672051,0.957099368, 
ENSG00000115414,FN1,-1.358542662,0.387474874, 
ENSG00000115415,STAT1,-0.439897155,0.617291881, 
ENSG00000115419,GLS,0.117047159,0.993460253, 
ENSG00000115421,PAPOLG,-0.261936053,0.851760142, 
ENSG00000115423,DNAH6 ENSG00000115423,-0.535245453,0.929532958, 
ENSG00000115425,PECR,1.279724094,0.792001901, 
ENSG00000115446,UNC50 ENSG00000115446,0.46122055,0.947822614, 
ENSG00000115457,IGFBP2,-0.823678712,0.602065514, 
ENSG00000115459,ELMOD3,-1.309445189,0.335888087, 
ENSG00000115461,IGFBP5,0.039267368,1, 
ENSG00000115464,USP34,-0.046208126,1, 
